DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1016/j.ribaf.2023.102200,Exploring the linkages between FinTech and ESG: A bibliometric perspective,"Annarita Trotta, Francesco Rania, Eugenia Strano",Research in International Business and Finance,2023,(missing abstract),268107733,74,105,,
10.1016/j.enpol.2023.113901,The impact of green credit on green transformation of heavily polluting enterprises: Reverse forcing or forward pushing?,"Boqiang Lin, Tongyan Pan",Energy Policy,2024,(missing abstract),267790868,72,76,,
10.3389/fenvs.2022.1039705,Green finance development and environmental sustainability: A panel data analysis,"Soha Khan, Ahsan Akbar, Ismat Nasim, M. Hedvicaková, F. Bashir",Frontiers in Environmental Science,2022,"This study considers five regions, i.e., South Asia, South-East Asia, China, Middle Eastern countries, and European countries, and took their data for 15 years. This study makes a significant contribution to the literature by examining the impact of green finance on environmental sustainability. Green finance development is represented by GDP, investment in renewable energy sources, investment in research and development (R&D) for eco-friendly projects, and public–private partnership investment in renewable energy projects. Green financing development in the chosen panel exhibits a distinct geographical cluster effect, with significant regional variances. The most important influencing elements are regional GDP, regional innovation level, and air quality, whereas the degree of financial development and industrial structure optimization are insignificant. The degree of financial development and industrial structure optimization are related to the amount of green finance development mostly via spillover effects. The degree of financial development has a positive spillover impact, but industrial structure optimization has a negative spillover effect. This study reveals that an increase in the production of energy from renewable sources, an increase in R&D, and the evolution of public–private partnership investment in renewable energy reduce CO2 emissions. It is evidenced that green finance in renewable energy sources is necessary to achieve environmental sustainability. There is a strong need to increase green finance in renewable sources to target the minimization of global CO2 emissions. There should be cross-border trade of renewable energy between regions/countries to mitigate CO2 emissions globally. Moreover, this study ranks the regions based on environmental sustainability, which may help researchers and decision-makers to entice foreign direct and private investment in these regions. The implications of the findings of the study suggest that environmental sustainability benefits greatly from green financing and investing in renewable energy sources through public–private partnerships, which represents one of the best ways to ensure environmental sustainability.",251330686,71,63,,
10.1007/s10644-023-09497-6,Governance perspective and the effect of economic policy uncertainty on financial stability: evidence from developed and developing economies,"Kishwar Ali, Hu Hongbing, Chee Yoong Liew, Du Jianguo",Economic Change and Restructuring,2023,"Economic Policy Uncertainty (EPU) research has grown in importance in today's highly volatile and interconnected economy. This work investigates the relationship between EPU and Financial Stability (FS) (i.e., Z-scores and non-performing loans (NPL)) with the mediating variable of governance quality through a 23-country panel data from 2005 to 2019. The System Generalized Method of Moment (SYS-GMM) is adopted to address the issue of endogeneity, which is common in panel data regression. The two-stage Sequential of the Linear Panel Data Model (SELPDM) was also used to test the robustness of the results. According to the findings, EPU has a significant negative effect on financial stability (measured by the Z-score) and a significant positive effect on financial stability in the banking industry of most developed economies (proxied by NPL). We also discovered that good governance can be used to mitigate the negative effects of EPU on financial stability; however, this influence varies depending on region, bank, and market structure, and it was significantly greater during the global financial crisis. Finally, this study can help financial managers and policymakers develop appropriate policies to understand how banks respond to EPU.",255071504,70,70,,
10.21203/rs.3.rs-2849051/v1,"Environmental, Social, and Governance (ESG) and Artificial Intelligence in Finance: State-of-the-Art and Research Takeaways",Tristan Lim,Research Square (Research Square),2023,"Abstract The rapidly growing research landscape in finance, encompassing environmental, social, and governance (ESG) topics and associated Artificial Intelligence (AI) applications, presents challenges for both new researchers and seasoned practitioners. This study aims to systematically map the research area, identify knowledge gaps, and examine potential research areas for researchers and practitioners. The investigation centers around three research questions: key research themes for ESG and AI in finance, research intensity and interest evolution, and the use and progression of AI techniques within these themes. Eight archetypical research domains were identified: (i) Trading and Investment, (ii) ESG Disclosure, Measurement and Governance, (iii) Firm Governance, (iv) Financial Markets and Instruments, (v) Risk Management, (vi) Forecasting and Valuation, (vii) Data, and (viii) Responsible Use of AI. Distinctive AI techniques were found to be employed across these archetypes. The study contributes to consolidating knowledge on the intersection of ESG, AI, and finance, offering an ontological inquiry and key takeaways for practitioners and researchers. Important insights include the popularity and crowding of the Trading and Investment domain, the growth potential of the Data archetype, and the high potential of Responsible Use of AI, despite its low publication count. By understanding the nuances of different research archetypes, researchers and practitioners can better navigate this complex landscape and contribute to a more sustainable and responsible financial sector.",260186723,67,164,,
10.1080/1331677x.2022.2077794,Can the green bond market enter a new era under the fluctuation of oil price?,"Chiwei Su, Ying-Ying Chen, Jinyan Hu, T. Chang, Muhammad Umar",Economic Research-Ekonomska Istraživanja,2022,"Abstract This paper investigates how oil price (OP) influences the prospects of green bonds by utilising the quantile-onquantile (QQ) method and researching the interactions between OP and green bond index (GBI) from 2011:M1 to 2021:M11. We find that impacts from OP on the GBI are positive in the short run. The positive effects indicate that high OP can promote the development of the green bond market, indicating that green bonds can be considered an asset to avoid OP shocks. However, in the medium and long term, there is a negative impact due to the oversupply of the oil market and the increase in green energy industry profits. These results are identical to the supply and demand-based correlation model of green bonds and oil price, which underlines a specific effect of OP on GBI. The GBI effect on OP is consistently positive across all quantiles. It indicates that green bonds cannot be considered efficient measures to alleviate the oil crisis due to the instability of the Middle East COVID-19 and the small scale of green bonds. The issuers of green bonds can make decisions based on OP. Understanding the relationship between OP and GBI is also beneficial for investors.",64842793,64,130,,
10.1080/1331677x.2022.2053363,Does financial inclusion promote a green economic system? Evaluating the role of energy efficiency,"M. Tufail, Lin Song, A. Umut, Nilufar Ismailova, Zebo Kuldasheva",Economic Research-Ekonomska Istraživanja,2022,"Abstract There are very few studies on the role of financial inclusion and energy efficiency in promoting a sustainable environment in the existing literature. These studies do not address or link financial inclusion to CO2 emissions in any way. Therefore, the purpose of this study is to look into the role of financial inclusion and energy efficiency on carbon emissions, as well as exports, imports, and gross domestic product (G.D.P.) in the BRICS economies from 1990 to 2020. The study additionally considers the panel data's integration, cointegration, cross-country interdependence, and heterogeneity features, resulting in reliable findings and well-founded policy recommendations. The panel Westerlund cointegration tests confirm the long-run relationships among CO2 emissions, financial inclusion, energy efficiency, exports, imports, and G.D.P. Furthermore, the long and short-run outcomes of CS-ARDL revealed that financial inclusion, imports size, and G.D.P. raise CO2 emissions, while energy efficiency and exports size reduce CO2 emissions. The study proposes increasing financial inclusion for controlling pollution and achieving sustainable environmental goals in light of these findings. Public-sector efforts are needed to integrate financial inclusion goals with continued improvements in energy efficiency and environmental policies.",11442382,62,90,,
10.1016/j.resourpol.2022.103118,"Natural resources, energy efficiency transition and sustainable development: Evidence from BRICS economies","Zhongbao Wang, Asif Razzaq",Resources policy,2022,(missing abstract),251263009,61,54,,
10.1016/j.jclepro.2023.140447,Can blockchain help curb “greenwashing” in green finance? - Based on tripartite evolutionary game theory,"Shanliang Li, Ruixuan Chen, Zonghuo Li, Xiangfeng Chen",Journal of Cleaner Production,2023,(missing abstract),268109128,54,63,,
10.1007/978-3-031-56015-6_15,The Impact of International Environmental Conferences and Agreements on Environmental Protection in Jordanian Law,"Omar Al Makhzoumi, Duaa Basim Aref, Ahmad Abdulkadir Ibrahim",Studies in computational intelligence,2024,(missing abstract),272784819,53,6,,
10.1016/j.jclepro.2023.140024,"Environmental, social and governance issues in supply chains. A systematic review for business strategy","Elisa Truant, Edoardo Borlatto, Edoardo Crocco, N. Sahore",Journal of Cleaner Production,2023,(missing abstract),266623276,52,92,,
10.1016/j.pacfin.2023.101995,The impact of green credit on firm's green investment efficiency: Evidence from China,"Lifang Li, Lexin Qiu, Fangming Xu, Xinwei Zheng",Pacific-Basin Finance Journal,2023,(missing abstract),254914021,49,55,,
10.1007/978-3-031-56015-6_4,Impact of Sustainability Disclosure on Investment Decision-Making: Evidence from Emerging Economies,"Hussein Mousa Ahmad Maabreh, Jamal Adel Sharairi, Seyed Ghasem Saatchi, Ala’a Al-Momani, Mohammad Sarram, Ayman Ahmad Abu Haija, Suhaib Anagreh, Sulieman Ibraheem Shelash Al‐Hawary, Omar Amjad Al-Habashneh, Mohammad Motasem Alrfai",Studies in computational intelligence,2024,(missing abstract),272702413,47,38,,
10.1108/jrf-02-2022-0046,Analyzing the green financing and energy efficiency relationship in ASEAN,"Phung Thanh Quang, Do Phuong Thao",The Journal of Risk Finance,2022,"PurposeThe need to improve energy efficiency as an essential factor for achieving the Sustainable Development Goals (SDGs) through green financing is one of the most important issues worldwide. It is even more important for ASEAN (Association of Southeast Asian Nations) countries because of their potential for economic growth and the challenge of their environmental problems. This paper therefore addresses the question of whether and how green finance (with the proxy of issued green bonds [GBs]) promotes energy efficiency (with the proxy of energy intensity) in the ASEAN member countries.Design/methodology/approachThe paper runs a two-stage generalized method of moments (GMM) system model for the quarterly data over the period 2017–2020. It also uses a linear interaction model to explore how the pandemic may affect the relationship between green finance and energy efficiency in this region.FindingsThe main results only demonstrate the short-term negative impact of GBs on energy intensity. Furthermore, per capita income, economic integration and renewable energy supply can be used as potential variables to reduce energy intensity, while modernization in ASEAN increases energy intensity. Establishment of digital green finance, long-term planning of a green finance market, trade liberalization and policies to mitigate the negative impacts of COVID-19 are recommended as golden policy implications.Research limitations/implicationsThe present study has several limitations. First, it accounts for explanatory variables by following a number of previous studies. This may lead to omissions or errors. Second, the empirical estimates were conducted for 160 observations due to the repositioning of GBs in ASEAN, which is not bad but not good for an empirical study.Originality/valueTo the best of authors' knowledge, there has not been any in-depth study focusing on the relationship between energy efficiency and green financing for the case of ASEAN economies.",14842791,46,102,,
10.1016/j.eneco.2023.106757,Role of ESG investments in achieving COP-26 targets,"Xuechao Wang, Jiahaoran Wang, Weimin Guan, Farhad Taghizadeh-Hesary",Energy Economics,2023,(missing abstract),261813256,39,57,,
10.1080/1331677x.2022.2026239,"The dynamic role of film and drama industry, green innovation towards the sustainable environment in China: fresh insight from NARDL approach","Jiachong Hu, Jin Xu, Lei Tong, Ummara Razi",Economic Research-Ekonomska Istraživanja,2022,"Abstract The ongoing climate changes have put forth various challenges for each industry to achieve their sustainable environmental goals, in an orderly manner. Like the other extensively growing industries, China's Film and Drama industries are responsible for contributing effectively toward a sustainable environment. In order to validate the same, this study has applied the Nonlinear Autoregressive Distributed Lag (NARDL) technique, so as to identify the asymmetric association among the Film and Drama Industry, green innovation, and sustainable environment. The quarterly time-series data of the variables is assessed from January 2000 to December 2019. The outcomes of the study have revealed that the appreciation in the Film and Drama stock prices tends to increase the CO2 emissions. Whereas, the depreciation of the Film and Drama stock prices improves the efforts towards a sustainable environment. On the other hand, the increase in green innovation tends to have an adverse impact on environmental degradation, while the decline in green innovation tends to increase the carbon emissions. In order to handle the grievous problem of environmental degradation, caused by the Film and Drama industry of China, this study suggests that adopting green practices in Film and Drama making, such as green filming, the use of hybrid vehicles, LED lights, and solar generator supplies, and perhaps Computer-Generated Imagery sets will ultimately contribute towards the improvement of the quality of the environment.",95299321,38,79,,
10.1016/j.iref.2025.104559,Artificial Intelligence Applications and Corporate ESG Performance,"Yangyan Liu, Jia Song, Bingjun Zhou, Jian-gui Liu",International Review of Economics & Finance,2025,(missing abstract),290506245,2,34,,
10.3390/su17177817,How Does Participation in AI Standardisation Affect the Sustainable Development of Strategic Emerging Enterprises Under the Background of Uncertainty? Evidence from China,"Yijian Du, Guoming Hao, Honghui Zhu",Sustainability,2025,"Under the background of uncertainty brought by the rapid development of AI, participation in AI standardisation is becoming the key for strategic emerging enterprises (SEEs) to break through and achieve sustainable development. This paper selects listed SEEs from the China Strategic Emerging Industries Composite Index jointly issued by China Securities Index Co., Ltd. and the Shanghai Stock Exchange in 2017 as the initial sample. We collect 3430 observations from 380 companies spanning 2010 to 2023. This paper employs a two-way fixed effects model incorporating enterprise clustering. It thoroughly investigates and empirically tests how participation in AI standardisation affects the sustainable development of SEEs under uncertainty. It is found that participation in AI standardisation in the context of uncertainty has a significant positive effect on the sustainable development of SEEs, and this conclusion still holds after employing instrumental variables, difference-in-difference, and a series of robustness tests. Mechanism tests indicate that two transmission paths exist between participation in AI standardisation and the sustainable development of SEEs under uncertainty: digital technology innovation and the dynamic capabilities in the dimensions of learning and absorption as well as change and reconfiguration. However, the dynamic capabilities in the coordination and integration dimensions do not play a significant mediating role. Heterogeneity analyses indicate that participation in AI standardisation contributes more significantly to the sustainable development of SEEs that are not state-owned, face lower environmental and information uncertainty, and are under higher economic policy uncertainty. The findings enrich the research related to AI standardisation and firm sustainability and provide policy recommendations for the sustainable development of SEEs in the context of uncertainty.",291171055,1,54,,
10.1016/j.jclepro.2025.147390,Awakening “sleepy” data: Can public data openness promote enterprises to achieve an “economic-environmental” win-win situation?,"Man Jing, Guangqian Ren, Ziming Wang",Journal of Cleaner Production,2025,(missing abstract),296534140,0,40,,
10.5772/intechopen.1012985,"AI for ESG Education: Mapping Innovations, Challenges, and Future Directions","Ahmadov Tarlan, Wolfgang Gerstlberger",IntechOpen eBooks,2025,"Abstract This chapter presents a systematic literature review exploring the intersection of artificial intelligence (AI) and Environmental, Social, and Governance (ESG) education. Analyzing 24 articles sourced from Scopus and Web of Science, the study maps current AI-driven innovations such as generative AI, adaptive learning systems, and AI-supported assessment tools that enhance personalized, inclusive ESG learning. The review identifies persistent challenges, including ethical concerns related to data privacy and algorithmic bias, infrastructural disparities, and fragmented governance frameworks that hinder effective AI integration. Synthesizing these insights, the chapter proposes a future research agenda focusing on collaborative innovation ecosystems, ethical-technical integration models, equitable access strategies, impact measurement protocols, and adaptive policy frameworks. This holistic approach aims to guide responsible, scalable, and impactful AI-supported ESG education, addressing both technological potentials and socio-ethical imperatives.",294025023,0,55,,
10.54371/jiip.v8i9.9624,Model Prediktif AI untuk Komunikasi ESG UMKM: Pendekatan Multikulturalisme dalam Praktik PR Berkelanjutan,Rido Latuheru,JIIP - Jurnal Ilmiah Ilmu Pendidikan,2025,"""Integrasi model prediktif artificial intelligence (AI) dalam komunikasi Environmental, Social, and Governance (ESG) untuk Usaha Mikro, Kecil, dan Menengah (UMKM) merepresentasikan kemajuan kritis dalam praktik public relations berkelanjutan. Penelitian ini mengkaji bagaimana pendekatan multikultural meningkatkan efektivitas komunikasi ESG berbasis AI untuk UMKM melalui metodologi systematic literature review. Pencarian komprehensif pada enam database akademik menghasilkan 116 artikel relevan yang diterbitkan antara 2019-2025, dianalisis menggunakan analisis tematik dan analisis konten. Temuan mengungkapkan bahwa Machine Learning (67,2%), Natural Language Processing (56,0%), dan Predictive Analytics (61,2%) merupakan model AI yang paling banyak diimplementasikan dalam komunikasi ESG. Tantangan utama meliputi keterbatasan sumber daya (81,0%), masalah kualitas data (75,0%), dan kompleksitas implementasi (62,1%), sedangkan peluang mencakup peningkatan efisiensi operasional (93,1%) dan pengembangan keunggulan kompetitif (84,5%). Studi mengidentifikasi """"Paradoks Implementasi AI"""" dimana UMKM menghadapi barrier signifikan meskipun memperoleh benefit substansial. Dimensi budaya secara signifikan mempengaruhi efektivitas komunikasi ESG",291240418,0,10,,
10.30574/wjarr.2025.26.3.2477,AI in green financing: Catalyst for change or overstated promise?,"Chukwuka Michael Oforgu, Anuoluwapo Joshua Gabriel, Andrew Chinonso Nwanakwaugwu, Temitope Kadri, Tewogbade Shakir Adeyemi, Oluwole Fagbohun",World Journal of Advanced Research and Reviews,2025,"Artificial Intelligence (AI) has become a revolutionary catalyst across various sectors, and green financing represents yet another area experiencing its profound impact. As the world faces mounting pressure to combat climate change, financial institutions and investors are increasingly leveraging AI to enhance sustainable investment strategies, assess environmental risks, and ensure transparency in green finance initiatives. This paper critically examines the role of AI in green financing, assessing whether it is a genuine catalyst for change or an overstated promise burdened by technological and regulatory limitations. AI-driven innovations are shaping green bond assessment, ESG (Environmental, Social, and Governance) scoring, carbon credit trading, and predictive climate risk modelling. These advancements highlight both opportunities and challenges in sustainable finance. AI's ability to process vast amounts of unstructured environmental data allows for improved decision-making. However, concerns regarding data bias, greenwashing, and the absence of standardised AI governance frameworks raise questions about its reliability and fairness. Machine learning models contribute to enhanced risk assessment and portfolio optimisation, yet regulatory inconsistencies and the opacity of AI decision-making processes often hinder their widespread adoption. Real world applications and case studies offer valuable insights into AI's effectiveness in driving green financial practices. Emerging trends, including AI-powered sustainability disclosures and blockchain-integrated AI systems, present promising solutions for greater transparency in green financing. This paper evaluates whether AI serves as a revolutionary enabler of sustainable finance or whether its potential is overstated, requiring stronger regulatory and ethical oversight to ensure meaningful impact.",288502011,0,24,,
10.1145/3747897.3747911,Applications of Data-Driven Approaches Using Artificial Intelligence Algorithms and Quantum Computing in Sustainability,"Juyong Ko, Juwon Kim, Dongha Kim, Hyeonjun Nam, Jai Woo Lee",Proceedings of the Sixth International Conference on Digital Age &amp; Technological Advances for Sustainable Development,2025,"Artificial intelligence algorithms and quantum computing with the network analysis of simulated data have become core computational methodologies for the applications of artificial intelligence techniques in smart and sustainable cities. In development and sustainability. Artificial intelligence technologies have faced numerous challenges in natural, social, and cultural aspects. The scientific dialogue on artificial intelligence has been significantly extended to understand and cover sustainability as the practice of living enclosed by resources into the distant future. Quantum computing can improve environmental management, applications of artificial intelligence technologies, big data analytics, and utilization of blockchain in smart and sustainable cities. Policy decision-makers may need to consider the introduction of quantum computing technologies for applications of artificial intelligence in their smart cities for urban growth in order to lower barriers to utilizing quantum artificial intelligence.",292013661,0,19,,
(missing DOI),Artificial Intelligence and ESG Performance: Empirical Evidence from Indonesia-Listed Company,"Rizky Windar, Abdul Hadi, Syska Lady Sulistyowatie",JAS (Jurnal Akuntansi Syariah),2025,"Artificial intelligence (AI) quick development has become a major factor in determining how well businesses perform in terms of environmental, social, and governance (ESG). The rapid development of AI is reshaping the global economic, and also social structure, and its wide application empowers the sustainable development of enterprises. This research aims to explore the influence of AI adoption on ESG performance and further assess the mediation effect of ESG performance in the relation between AI adoption and firm value. The research was carried out from 2020 to 2023 on mining sector companies in Indonesia, yielding 225 observational data points. A multivariate analysis was performed utilising partial least squares structural equation modelling (PLS-SEM) to assess the hypothesis. The research findings from hypothesis testing demonstrate that performance, firm size, debt to assets ratio, and also return on equity have a significant positive impact on firm value of mining sector companies. Furthermore, the impact of AI adoption on firm value can be more effectively mediated by ESG performance. By serving as a strategic resource, increasing productivity, and promoting sustainability to satisfy stakeholder expectations, AI improves ESG performance and raises business value. For AI-driven company sustainability, this research promotes standardized policies, management integration, and government support.",298376055,0,40,,
10.3390/ijfs13040202,"AI, Sustainability and Value Creation: Empirical Insights from Saudi Banks (2015–2024)",Amina Hamdouni,International Journal of Financial Studies,2025,"The objective of this study is to investigate how responsible AI governance mechanisms influence value creation and sustainability in Saudi banks over the period 2015–2024. Using a panel dataset from listed Saudi banks and combining ESG disclosure metrics with financial indicators, we investigate whether AI adoption and AI-related disclosures enhance banks’ market and accounting performance while strengthening sustainability outcomes. We apply robust panel regressions, control for bank-specific characteristics, and run sensitivity checks to address endogeneity and measurement concerns. The empirical findings indicate that higher levels of AI adoption are positively and significantly associated with both value creation and sustainability performance. Furthermore, Dumitrescu–Hurlin panel Granger causality tests confirm a unidirectional causal relationship from AI adoption to both financial and sustainability outcomes. Overall, the results suggest that responsible AI integration may enhance sustainable value creation in the Saudi banking sector.",292299917,1,46,,
10.1108/jal-12-2024-0392,"An innovative performance assessment approach of ESG-(environment, social and governance) related risk management","Meheresh Masanpally, Titas Bhattacharjee, Talib E. Butt",Journal of Accounting Literature,2025,"
 
 This study addresses the challenges posed by interwoven complexities that expose businesses to ESG (environmental, social and governance) risks. Specifically, the study aims to investigate and provide mechanisms to effectively use COSO’s (Committee of Sponsoring Organizations of the Treadway Commission) guidance in managing ESG-related risks.
 
 
 
 This study adopts a “combined approach,” integrating reductionistic risk management (COSO’s ERM) and holistic sustainability perspectives (India’s BRSR–Business Responsibility and Sustainability Report). It developed a worldwide transferable ESG risk management mechanism based on COSO’s and WBCSD’s ERM guidance, GRI (Global Reporting Initiative) and Integrated Reporting standards. It then applied to BRSR to create a country-specific performance assessment tool for ESG-related risk management. This tool, which categorizes 55 risk-relevant disclosures into ESG dimensions, has a four-point scale developed through sustainability-related content analysis. The study is validated with machine learning algorithms and experts’ opinions to enhance the robustness of the findings. The tool is operationalized on three Indian companies.
 
 
 
 The study’s findings reveal a gap in existing mechanisms for supporting the effective use of ERM in managing ESG-related risks. The two-folded mechanism demonstrates its applicability globally while offering a tailored solution for India through the BRSR system. Application of the developed tool to three real-world use cases showcases its practical effectiveness in addressing and mitigating ESG risks.
 
 
 
 This study offers a novel approach to assessing ESG-related risks. The two-folded mechanism adds originality to existing literature. Additionally, validating the “holistic and reductionistic” approach with machine learning algorithms enhances the originality and innovation of the study, providing a valuable resource for diverse stakeholders involved in decision-making related to ESG risks.
",290680364,0,54,,
10.34659/eis.2025.95.4.1170,The firm-level AI-ESG performance nexus: a rapid literature review and future research agenda,Karolina Łudzińska,Economics and Environment,2025,"This exploratory study examines the relationship between artificial intelligence (AI) and corporate ESG performance. It considers both the positive impacts and potential limitations of AI deployment for ESG outcomes at the firm level, identifying key moderating variables through the lens of the Dynamic Capabilities Framework (DCF). A rapid literature review (RLR) was conducted, supplemented by a snowball search focused on Q1 and Q2 journal publications. The findings indicate a predominantly positive relationship between AI and firm-level ESG performance. The mechanisms through which AI contributes to ESG outcomes cluster around three interrelated domains: firm-level capabilities and characteristics; technological and operational mediators; and regional and contextual factors. Key contributions of AI include improvements in data processing and information governance, innovation, mitigation of greenwashing, facilitation of digital transformation, enhanced ESG operational efficiency, and stronger internal control mechanisms. However, the effectiveness of AI in improving ESG outcomes remains highly context dependent. This study contributes to the growing discourse on AI-enabled ESG transformation by offering a structured synthesis of existing research and outlining a future research agenda.",297331146,0,63,,
10.1016/j.jik.2025.100843,How does artificial intelligence impact corporate ESG performance? The catching−up effect of digital technological innovation,"Yinghao Song, Long Mi, Zhaian Bian, Wei Tu, Juan He",Journal of Innovation &amp; Knowledge,2025,(missing abstract),291836714,2,51,,
10.1145/3746027.3758225,MMESGBench: Pioneering Multimodal Understanding and Complex Reasoning Benchmark for ESG Tasks,"Lei Zhang, Xin Zhou, Chaoyue He, Di Wang, Yi Wu, Hong Xu, Wei Liu, C. Miao",Proceedings of the 33rd ACM International Conference on Multimedia,2025,"Environmental, Social, and Governance (ESG) reports are essential for assessing sustainability, regulatory compliance, and financial transparency. However, these documents are typically long, multimodal, and structurally complex, combining dense text, tables, figures, and layout-sensitive semantics. Existing AI systems often struggle to perform reliable document-level reasoning in such settings, and no dedicated benchmark currently exists in ESG domain. To fill the gap, we introduce MMESGBench, a first-of-its-kind benchmark dataset targeted to evaluate multimodal understanding and reasoning across multi-source ESG documents. This dataset is constructed via a human-AI collaborative, multi-stage pipeline. First, a multimodal LLM generates candidate question-answer (QA) pairs by jointly interpreting textual, tabular, and visual information from layout-aware document pages. Second, an LLM verifies the semantic accuracy, completeness, and reasoning complexity of each QA pair. This automated process is followed by an expert-in-the-loop validation, where domain specialists validate and calibrate QA pairs to ensure quality, relevance, and diversity. MMESGBench comprises 933 validated QA pairs derived from 45 ESG documents, spanning across seven distinct document types and three major ESG source categories. Questions are categorized as single-page, cross-page, or unanswerable, with each accompanied by fine-grained multimodal evidence. Initial experiments validate that multimodal and retrieval-augmented models substantially outperform text-only baselines. MMESGBench is publicly available as an open-source dataset at https://github.com/Zhanglei1103/MMESGBench.",289797793,3,38,,
10.1109/mci.2025.3593452,"Synergies Among Responsible Artificial Intelligence (RAI), Environmental, Social and Governance (ESG), and Sustainable Development Goals (SDGs)","Changwu Huang, Xin Yao",IEEE Computational Intelligence Magazine,2025,"This paper explores the synergistic relationships among responsible artificial intelligence (RAI), environmental, social and governance (ESG), and sustainable development goals (SDGs), highlighting how their integration can create opportunities for organizations to enhance societal impact while increasing corporate value and fostering innovation. Through a systematic literature review, this study first provides foundational knowledge related to RAI, ESG, and SDGs, including their origins, core concepts, and main implementation challenges. Then, the relationships between RAI, ESG, and SDGs are examined and discussed through the analysis of connections and synergies among them. Based on this analysis, an integrated framework that synthesizes the relationships among RAI, ESG, and SDGs is proposed, demonstrating how they can be mutually reinforcing when implemented cohesively. Additionally, the paper discusses implications of this integrated approach for multiple stakeholders, while acknowledging implementation challenges and tensions. The study emphasizes the necessity of viewing RAI, ESG, and SDGs as interconnected frameworks rather than individual goals. Through this integrated lens, organizations can align RAI, ESG, and SDGs collectively in their strategic planning and operational practices, thereby promoting more effective and sustainable outcomes while addressing complex societal challenges in the AI era. The research contributes to both theoretical understanding and practical guidance for implementing holistic approaches that harness the transformative potential of AI technologies while ensuring that their development and deployment serve broader sustainability and social responsibility objectives.",292182378,0,66,,
10.2139/ssrn.5371602,Strategic Integration of Digital Innovation and Sustainability: A Foresight-Driven Framework for ESG Transformation,Elham Jahanbakhsh,(missing journal),2025,(missing abstract),289419499,0,89,,
10.32782/2415-3583/34.41,WHO GOVERNS ESG? THE IMPACT OF BOARD COMPOSITION AND OWNERSHIP STRUCTURE ON CORPORATE SUSTAINABILITY IN CHINA,"Чжунчень Юй, Вікторія Ткаченко, Yarmila Tkal",Підприємництво та інновації,2025,"This study investigates how board characteristics and ownership structure influence corporate ESG performance in China’s listed companies. Using a balanced panel of 2,017 A-share firms listed on the Shanghai and Shenzhen Stock Exchanges from 2013 to 2023, it tests eight hypotheses related to board size, independence, CEO duality, meeting frequency, shareholding patterns, and state ownership. The results highlight that a higher proportion of independent directors, stronger management and chairman shareholding, and state-owned status significantly enhance ESG outcomes. In contrast, board size and CEO duality show no meaningful effect, while frequent board meetings correlate negatively with ESG performance. Ownership concentration by the largest shareholder appears neutral. These findings underscore the importance of aligning internal governance mechanisms with sustainability goals. The research offers practical insights for corporate leaders and policymakers aiming to strengthen ESG integration in China's evolving regulatory landscape.",287284902,0,48,,
10.53941/see.2025.100005,"The Application and Challenges of Environment, Social and Governance in the Global Carbon Neutrality Vision","Rong-Na Ma, Hong-Ling Jia, Gaotingyue Li, Fanghua Li",Science for energy and environment.,2025,"Review The Application and Challenges of Environment, Social and Governance in the Global Carbon Neutrality Vision Ruhan Ma 1,2, Hengjia Jia 1, Gaotingyue Li 1,3, and Fanghua Li 1,2,* 1 National Engineering Research Center for Safe Disposal and Resources Recovery of Sludge, School of Environment, Harbin Institute of Technology, Harbin 150090, China 2 State Key Laboratory of Urban-Rural Water Resource and Environment, School of Environment, Harbin Institute of Technology, Harbin 150090, China 3 Dalian Institute of Chemical Physics, Chinese Academy of Sciences, Dalian 116023, China * Correspondence: fanghuahope01@hit.edu.cn Received: 11 March 2025; Revised: 26 March 2025; Accepted: 14 April 2025; Published: 21 April 2025 Abstract: In the urgent context of global warming, this paper comprehensively examines the application and challenges of environmental, social, and governance (ESG) frameworks in achieving the global carbon neutrality vision. ESG, encompassing environmental, social, and governance factors, serves as a critical tool for evaluating the sustainable development performance of enterprises. ESG ratings provide essential data for research and strategic decision-making on ESG initiatives. Originating from socially responsible investment in the 1960s, the concept of ESG has evolved through four distinct stages: origin, development, establishment, and rapid development. This paper begins by outlining the concept of carbon neutrality, detailing its emergence, timeline, and current status. It then traces the evolution of ESG. Through an extensive review of literature and detailed case studies, this paper synthesizes existing research to offer actionable insights for stakeholders, reflecting on past practices, analyzing current applications, and forecasting future challenges and opportunities in the journey towards global carbon neutrality.",286335227,0,41,,
10.1007/978-981-96-8015-3_7,The AI Compass: Navigating Ethical Dilemmas in Tech-Driven Sustainability,"Peter Skotnicky, Antonia Puccio, Subhankar Das",(missing journal),2025,(missing abstract),288908529,0,50,,
