DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
10.1109/csnt64827.2025.10967767,An Exploration of GAN Applications in Stock Prediction through Bibliometric Analysis and Co-occurrence Networks,"Nabanita Das, Bitan Misra, Bikash Sadhukhan, Pratima Sarkar, Diptendu Chatterjee, Swagata Paul",2022 IEEE 11th International Conference on Communication Systems and Network Technologies (CSNT),2025,"Predicting the stock market has become a global problem in recent years, requiring massive scientific study. In this study, bibliometric investigation was performed to comprehend a essential outlook and help academics recognize the features of stock market prediction. In light of the aforementioned research, this article concludes with some discussions regarding the upcoming challenges of stock market prediction. With a focus on its many approaches, this article provides a detailed introduction to bibliometric methodology. Additionally, it offers a set of trustworthy, detailed directions for carrying out bibliometric analysis with assurance. Additionally, this study looks into the appropriate application of bibliometric analysis as a substitute for systematic literature reviews. Concretely, it provides a thorough overview of the field of stock market prediction using GAN in terms of the number of regular publications produced, the primary focus of stock market prediction researchers, the most influential nations (authors, institutions, and sources), and intriguing research avenues in this area. The evolution of stock market prediction using GAN is objectively understood in this study, which also serves as a useful reference for academics and researchers in the fields of technology, management, and economics.",286525269,0,16,,ESG List
10.53280/jer.1658159,"FİNANS SEKTÖRÜNDE YAPAY ZEKÂ AVANTAJLARI, ZORLUKLARI VE STRATEJİLERİ ÜZERİNE KAVRAMSAL BİR DEĞERLENDİRME",Yasemin GEDİK,Journal of Economics and Research,2025,"Yapay Zekâ (AI), finans sektöründe devrim yaratma potansiyeline sahip hızla büyüyen bir alandır. AI’nın finans sektörüne entegrasyonu, piyasaların işleyişine, kurumların riskleri yönetme biçimlerine ve tüketicilerin finansal hizmetlerle etkileşimine köklü bir değişim getirmektedir. AI, insan zekâsını taklit etmek, tahminlerde bulunmak ve görevleri otomatikleştirmek için bilgisayar algoritmaları ve verileri kullanan yenilikçi bir teknolojidir. AI, makinelerin genellikle bir insan zihniyle ilişkilendirilen bilişsel işlevleri gerçekleştirme yeteneğidir. Finans sektöründe AI, iyileştirilmiş operasyonel faaliyetler, maliyet tasarrufu, dolandırıcılık tespiti ve önlenmesi, karmaşık problemleri çözme, gelişmiş müşteri deneyimi, daha az kredi temerrüttü ve daha hızlı karar alma gibi sayısız avantajlar sunmaktadır. Öte yandan, AI’nın önyargı ve ayrımcılık potansiyeli, şeffaflık eksikliği, iş kayıpları, veri gizliliği ve siber güvenlik gibi olumsuz etkileri hakkında da çeşitli endişeler bulunmaktadır. Bu çalışma, finans sektöründe AI’nın artan önemini ve etkilerini anlamaya odaklanmaktadır. Ayrıca çalışma, güncel istatistiklerle birlikte AI uygulamalarının avantajları, zorlukları ve stratejilerini de inceleyerek işletme yöneticilerine ilgili kararları alırken yardımcı olmayı amaçlamaktadır.",286629584,0,64,,ESG List
10.1109/iceit64364.2025.10975865,Research on Investor Education in China Based on Large Language Models,"Xin Xie, Xiaoli Yang, Rongyu Cui",International Conference on Educational and Information Technology,2025,"This study addresses the issue of investor education in the context of advisory marketing within China's wealth management industry. It proposes a method for profiling investors psychologically based on large language models (LLMs) and the “Id-Ego-Superego” psychological framework. This approach utilizes data from advisory marketing dialogues enhanced by GPT-4o. The Qwen 2.5 70b model was fine-tuned to create a labeling system capable of identifying the dominant psychological type (Id, Ego, or Superego) of clients. The results show that this system can accurately identify clients' psychological characteristics (with an average accuracy of 91.5%) and significantly improve the effectiveness of investor education, as reflected in the increased success rate of investment recommendations, reduced client decision-making time, and improved client satisfaction. Compared with traditional rule-based and SVM-based models, this model demonstrates significant improvements across all metrics. This study emphasizes the concept of “people-oriented” investor education and highlights the potential of LLMs in understanding investor psychology and promoting personalized education.",286654573,0,23,,ESG List
10.1007/978-981-96-1210-9_33,"The Influence of Environmental, Social, and Governance (ESG) on Mergers and Acquisitions: Due Diligence and Integration","Aditi Goyal, Kajal Jain, Amala Siby","Smart innovation, systems and technologies",2025,(missing abstract),286657741,0,11,,ESG List
10.47134/jmsd.v2i3.662,ESG Regulation and Sustainability Accounting in Macroeconomic Policy: A Literature Review of Effectiveness and Challenges,"Muhammad Fauzi, Zakkiatuz Zahrolazizah",Journal of Macroeconomics and Social Development,2025,"This study aims to examine the effectiveness and challenges of implementing Environmental, Social, and Governance (ESG) regulations and sustainability accounting in the context of macroeconomic policy. Using the literature review method, this study collects and analyzes various scientific publications, policy reports, and global data related to ESG implementation in various countries. The results of the study indicate that ESG integration in fiscal, monetary, and investment policies can improve economic stability, strengthen global competitiveness, and encourage sustainable economic growth. However, ESG implementation also faces various obstacles, such as a lack of integration of reporting standards, greenwashing practices, limited institutional capacity, and conflicts between short-term economic goals and long-term sustainability. Therefore, efforts are needed to harmonize regulations, improve ESG literacy, and international collaboration in financing and technology transfer to optimize the role of ESG in global economic development. This study provides theoretical and practical contributions to the formulation of more inclusive and sustainable economic policies.",286969795,0,27,,"ESG List, ESG Review Paper"
10.30574/wjarr.2025.26.2.1653,AI-enhanced OCR for financial document processing: Advancing recognition accuracy in modern enterprise finance,Ranadheer Reddy Charabuddi,World Journal of Advanced Research and Reviews,2025,"This article explores the transformative impact of Artificial Intelligence on Optical Character Recognition technologies within financial automation frameworks. Traditional OCR systems have long encountered limitations when processing diverse document formats, handwritten content, and low-quality scans, creating significant barriers to automation efficiency. The integration of deep learning algorithms and natural language processing capabilities has revolutionized these systems, enabling dynamic learning, contextual understanding, and significantly improved accuracy in extracting critical financial data. The resulting systems demonstrate remarkable adaptability across varying document types, substantially reducing manual intervention requirements while enhancing operational efficiency, cost management, and regulatory compliance. Although human oversight remains essential for complex decision-making scenarios, the synergy between AI and OCR technologies represents a pivotal advancement in financial document processing, offering organizations substantial competitive advantages through improved data integrity and streamlined workflows.",287002887,0,7,,ESG List
10.1016/j.resconrec.2025.108383,Predictive learning of operational water intensity from corporate financial indicators: Implications for AI-based resource management,"Mingyan Tian, Peter Adriaens","Resources, Conservation and Recycling",2025,(missing abstract),287046662,0,82,,ESG List
10.1002/ima.70122,Multi-Organ Segmentation Network for Female Pelvic MR Images Based on Hierarchical Decoupled Fusion and Multi-Scale Feature Processing,"X. Liu, Cheng Zhang, Wenjuan Gu, Tingqiang Yao, Jihong Shen, Dan Tang",International Journal of Imaging Systems and Technology,2025,"ABSTRACT Accurate segmentation of the female pelvic structures is crucial for diagnosing and treating female pelvic disorders. However, the complex and variable shapes of the pelvic organs, along with their blurred boundary features, present significant challenges. To address the aforementioned issues, HDFMFP‐Net, a multi‐organ segmentation network for female pelvic MR images, is constructed based on hierarchical decoupled fusion and multi‐scale feature processing. Firstly, to address the problem of the complex and variable shapes of the pelvic organs, a hierarchical decoupled fusion module is constructed as a fundamental unit. This module is used to build a lightweight encoder‐decoder structure, which reduces the accumulation of estimated bias while effectively extracting the complex boundary features of pelvic organs through multi‐scale feature learning and cross‐layer information interaction. Secondly, to address the challenge posed by the blurred boundary features of pelvic organs, a multi‐scale feature processing module is integrated into the skip connections. This module captures features at multiple scales from both local and global perspectives, enhancing the network's ability to represent the fuzzy boundary features of organs. Finally, the algorithm was evaluated on the female pelvic dataset to segment the bladder, uterus, and rectum in female pelvic images, and the mIoU, mDice, and mPA of HDFMFP‐Net reached 92.98%, 96.3%, and 96.24%, respectively, with a model size of only 2.80 M. The results demonstrate that the proposed method offers a promising approach for the automatic segmentation of female pelvic organs.",287121807,0,53,,ESG List
10.4018/979-8-3693-9684-1.ch007,AI Chatbots and Market Dynamics,"Sanjoy Kumar Saha, B. N. Chaudhary",Advances in computational intelligence and robotics book series,2025,"This study examines the potential of ChatGPT v4.0 for stock market analysis, particularly within the Indian stock market. The research uses prompt engineering to assess ChatGPT's ability to recommend stocks, construct portfolios, provide fundamental analysis, and understand price movements. The study combines sentiment analysis of news data with historical price data to forecast future price movements. Results demonstrate ChatGPT's effectiveness in identifying investment opportunities and providing insights for decision-making. The study also evaluates the accuracy of ChatGPT's predictions, finding an 88.89% accuracy rate based on news sentiment analysis and a 94% accuracy rate when integrating sentiment analysis with historical price data. Despite limitations, including constraints in handling large datasets, ChatGPT exhibits promise for supporting investors in the Indian stock market. Future research should focus on refining models and addressing ethical considerations to ensure responsible AI integration in finance.",287153989,0,20,,ESG List
10.4018/979-8-3373-0355-0.ch008,Assessing the Transformative Potential of Green Fintech Solutions in Mitigating Financed Emissions,Abdulkadri Toyin Alabi,Advances in computational intelligence and robotics book series,2025,"This study investigates the transformative potential of green fintech solutions in mitigating financed emissions, synthesizing insights through an integrative literature review approach. Green fintech which is powered by advanced technologies such as blockchain, artificial intelligence, big data analytics, and digital platforms, emerges as a critical driver of sustainability within financial systems. The study offers innovative solutions, including digital ESG analytics, green investment tools, crowdfunding platforms, and digital payment systems, to address the complex challenge of aligning financial activities with net-zero objectives. The study further identifies enabling factors which enhance transparency, efficiency, and accountability in green finance. However, these potentials are met with significant challenges, including limited data availability and standardization, high energy consumption of underlying technologies, regulatory and compliance uncertainties, greenwashing concerns, and unequal access to capital and technology.",287164932,0,59,,ESG List
10.4018/979-8-3693-9684-1.ch015,Algorithmic Governance in ESG Ratings,"Swati Sinha, P.S. Chopra",Advances in computational intelligence and robotics book series,2025,"ESG ratings serve as guides for corporate investment and strategic decisions and are appended with numerous biases, inconsistencies, and lack of transparency. The present chapter attempts to examine the ratings of 100 companies from different industries and regions and compare S&amp;P Global with MSCI and Sustainalytics. The chapter researches the effects of size, sector, and regional biases on scores using a mixed-method approach. Findings show that energy-intensive sectors are downgraded because of sustainability efforts; large firms get higher grades due to better disclosure, and performance is also higher for companies in jurisdictions marked by stringent regulations. Inconsistencies in ratings are illustrated further by examples of the specific study cases that deal with BlackRock and Tesla. This chapter brings an AI-enabled framework that uses blockchain and machine learning, as well as real-time information, to boost transparency and standardization in response to these issues.",287178676,0,25,,ESG List
10.3390/su17114832,Environmental Social Governance (ESG) Reporting for Large US Airports,Sarah Hubbard,Sustainability,2025,"This paper provides a novel approach to airport sustainability with a comparative analysis of frameworks presented by Airports Council International (ACI) and the World Economic Forum (WEF), a case study on environmental social governance (ESG) reporting for large US airports, a historical perspective and discussion regarding legal considerations, and sustainability metrics. Airport sustainability reporting provides numerous advantages, including enhanced transparency and accountability, and it also supports risk management, regulatory compliance, operational efficiency, risk management, community engagement, and investor relations. There are 30 large hub airports in the US, and each one of these publishes information on sustainability, which may consist of a sustainability report, reports on sustainability related topics, or website information. Eight of these large US airports publish an ESG report. ESG reports are of increasing interest due to their use internationally and due to the role of ESG reports in investment decisions. This paper presents an analysis of the information contained in ESG reports published by US airports and compares the frame of reference used by airports that utilize UN Sustainable Development Goals (SDGs) in their reporting. Case studies of ESG reports for Salt Lake City and Dallas Fort Worth Airports are presented to illustrate ESG reports, and the use of the SDG identified in these reports is compared the framework identified by Airports Council International (ACI) and the World Economic Forum (WEF). The discussion of airport ESG reporting provides a thorough and contextual review of the topic and examines how this framework may evolve to address the increasing interest in ESG reporting for US airports. The information provided may be used by airports to improve their sustainability reporting.",287207392,0,0,,ESG List
10.54254/2754-1169/2025.gl29576,Unmasking Greenwashing: An NLP-Based Framework for ESG Report Verification,Michelle Zhang,"Advances in Economics, Management and Political Sciences",2025,"As firms increasingly use ESG (Environmental, Social, and Governance) narratives to signal sustainability, greenwashing concerns have intensified. Existing studies describe stylized disclosure patterns but rarely provide scalable, theory-driven approaches to assess ESG credibility. This study introduces an NLP-based framework grounded in behavioral theory to quantify how linguistic cues shape stakeholder perceptions. Drawing on impression management, narrative persuasion, and cognitive processing, psychologically meaningful features are extracted at the word, sentence, and paragraph levels from ESG reports of 500 global firms. Using interpretable machine learning (TreeSHAP) and sequential block-wise variance decomposition, the textual signals driving ESG ratings and the structural levelparagraph, sentence, or wordwith the greatest predictive power are identified. Forward-looking commitments, topicsentiment alignment, and quantitative specificity emerge as the strongest positive predictors, especially at the paragraph level. Conversely, passive constructions, repetition, and verbosity reduce credibility, while isolated word-level features offer limited incremental value. These results provide a strategic blueprint for effective ESG disclosure and a scalable toolkit for detecting narrative greenwashing, offering actionable insights for regulators, investors, and managers.",293027011,0,0,,ESG List
10.1371/journal.pone.0336217,Financial text analysis and credit risk assessment using a GPT-4 and improved BERT fusion model,"Huirong Tan, Yanruixue Xie",PLoS ONE,2025,"This study aims to improve the identification of potential credit risks in unstructured financial texts. It addresses the core problem of financial text analysis and credit risk assessment by proposing a hybrid model that combines the generative semantic understanding of Generative Pre-trained Transformer-4 (GPT-4) with the enhanced feature extraction of Bidirectional Encoder Representations from Transformers (BERT). To overcome the limitations of traditional methods—such as weak contextual reasoning in long texts, insufficient recognition of industry-specific terminology, and implicit credit risk expressions—the model incorporates a financial dictionary enhancement module and a named entity recognition (NER) component. GPT-4 is leveraged for prompt-based generation to extract latent risk information from complex texts, including annual reports. A dual-model semantic fusion mechanism with attention weighting constructs a multi-level risk assessment system that integrates contextual understanding, industry adaptability, and interpretability. Experiments on multiple publicly available financial datasets and real-world annual reports demonstrate the model’s effectiveness. Results show that the proposed approach outperforms representative baseline models in accuracy, adaptability, and interpretability. This work carries both theoretical and practical significance for research at the intersection of financial technology and natural language processing.",293041810,0,25,,ESG List
10.1007/s10661-025-14558-6,A hybrid ACO–random forest optimization framework for scalable microalgae biomass estimation using multispectral imaging,"Keshinro Kazeem Kolawole, Mohamad Shukri bin Zainal Abidin, M. F. A. Kamaroddin, Muhammad Shahrul Azwan bin Ramli, Sikudhan Lucas Mpuhus, Ardiansyah Rizqi",Environmental Monitoring & Assessment,2025,"Accurate estimation of algal biomass is essential for monitoring ecosystem productivity, managing aquaculture systems, and optimizing bioresource applications. However, traditional in situ methods are labor-intensive and spatially limited, while remote sensing approaches struggle with nonlinear spectral–biological relationships and the complexity of high-dimensional models. This study develops a hybrid ant colony optimization–random forest regression (ACO–RFR) framework that integrates feature selection with hyperparameter optimization to improve biomass prediction from multispectral imagery. The preprocessing pipeline combined reflectance normalization, multicollinearity screening, and outlier detection to reduce redundancy and noise. The ACO–RFR achieved both feature reduction and robust optimization, yielding high predictive accuracy (R2 = 0.96, 95% CI 0.94–0.98; RMSE = 0.05 g L−1, 95% CI 0.04–0.07) while reducing model dimensionality by more than 60%. Feature importance analysis highlighted NDVI, NIR/red ratios, and texture entropy as key biologically meaningful predictors of chlorophyll-a concentration. By leveraging low-cost imaging and computational efficiency, the framework enables scalable, real-time monitoring for aquaculture, ecological assessments, and biofuel production.",293068082,0,37,,ESG List
10.1007/s10639-025-13836-7,Artificial intelligence scoring attitudes: scale development and validation,"Erdem Boduroğlu, Mahmut Sami Yiğiter",Education and Information Technologies : Official Journal of the IFIP technical committee on Education,2025,"Abstract The increasing role of Artificial Intelligence (AI) applications in education necessitates the development of a valid and reliable measurement tool that can assess students’ attitudes towards AI-based scoring systems. The purpose of this study is to develop a scale that measures students’ attitudes towards AI-based scoring systems in education and to test the validity and reliability of this scale. In the study, a literature review was conducted and expert opinion was consulted to develop the scale items. The first form of the scale was administered to 416 participants. The construct validity of the scale was examined using exploratory factor analysis (EFA) and rotation procedures. As a result of these procedures, a structure consisting of 12 items and two main factors (AI-SAS positive attitude and AI-SAS negative attitude) was determined. In the next step, a confirmatory factor analysis (CFA) was carried out on the data obtained from 441 participants. The results showed that the scale has robust construct validity. To test concurrent validity, comparisons with the General Attitudes Towards Artificial Intelligence Scale (GAAIS) and the AI Anxiety Scale (AI Anxiety) revealed significant relationships between the AI-SAS and these scales. In addition, measurement invariance was tested to ensure that the scale would measure consistently across different demographic groups. The results showed that the AI-SAS scale has a similar factor structure in different groups according to demographic variables such as gender, type of school, use of artificial intelligence in daily life, and can therefore be used in different subgroups. In conclusion, this study provides a reliable and valid scale to measure students’ attitudes towards AI-based scoring systems in education. This scale can be used as a tool for evaluating the impact of using AI in educational practice.",293089677,0,70,,ESG List
10.1016/j.ecolind.2025.114410,Warming-induced spatial shifts in single and double cropping rice habitat suitability across China,"Deliang Sun, Xiaoqing Wu, Qiang Zhang, R. I. Woolway, Chong-Yu Xu, Vijay P. Singh, Hushuang Ma, Jianfeng Li, Xiaobo Qin, Fengtai Zhang, Junyi Zhang",Ecological Indicators,2025,(missing abstract),293119770,0,68,,ESG List
10.1109/ijcnn64981.2025.11228750,A Novel Continuous Peephole LSTM with Neural Controlled Differential Equations for Timely Financial Risk Prediction,"Xu Han, Yuxin Mei, Jing Liu, Zhongming Han, Li Han",IEEE International Joint Conference on Neural Network,2025,"Time series forecasting is a critical technique in various domains, including finance, meteorology, and beyond. Traditional forecasting models often rely on metrics like mean squared error (MSE), which fail to adequately address the issue of timely event detection. Predictions that follow actual events—particularly in scenarios such as financial risk—reduce the practical relevance of forecasting, where early and accurate warnings are essential. In this paper, we propose a novel solution to mitigate prediction delays, especially in the context of time series forecasting for financial risk. Specifically, we introduce a Continuous Peephole LSTM framework, integrated with a continuous Neural Controlled Differential Equations (NCDE) approach, to capture intricate temporal dependencies. Instead of relying solely on MSE, we incorporate new evaluation metrics, such as Dynamic Time Warping (DTW) and Temporal Distortion Index (TDI), to quantitatively analyze the timeliness of the model’s predictions. These metrics are integrated into the training process, enabling us to evaluate performance from multiple perspectives, including both predictive accuracy and dynamic trend capture. Empirical results across five financial time series datasets demonstrate that our approach outperforms state-of-the-art models. On average, it achieves improvements of 14% in MSE, 6.52% in DTW, and 14.63% in TDI. These results highlight the effectiveness of our model in improving both the accuracy of the prediction and the timeliness of detecting key events in the prediction of financial risks. The source code is publicly accessible at: https://anonymous.4open.science/r/CPLSTM-AC6C/",293123854,0,19,,ESG List
10.3390/aichem1010003,BioRamanNet: A Neural Network Framework for Biological Raman Spectroscopy Classification,"Pengju Yin, Xin Li, Yuxuan Lv, Yan Li, Yiping Zhao, Bo Hu",AI Chemistry,2025,"Raman spectroscopy has become an important tool for biomedical analysis due to its ability to provide label-free, non-destructive molecular fingerprints of biological samples. However, existing deep learning approaches for classifying biological Raman spectra often focus on specific datasets and lack generalizability and interpretability. In this study, BioRamanNet is presented, an interpretable and generalizable deep learning framework designed for classifying a wide range of biological Raman spectra. The model integrates adaptive one-dimensional convolutional layers and squeeze-and-excitation (SE) blocks within a residual network architecture to enhance feature extraction. BioRamanNet was evaluated using four representative Raman spectral datasets—breast cells, extracellular vesicles and particles (EVPs), viruses, and bacteria—achieving classification accuracies of 99.5%, 100%, 99.8%, and 85.3%, respectively. To improve model interpretability, a perturbation-based analysis using Voigt noise was introduced to identify key wavenumber regions influencing classification. These regions were found to correspond closely with known Raman biomarkers, validating their biological significance. The results of this work demonstrate that BioRamanNet is a powerful and interpretable tool for analyzing diverse biological Raman spectra and holds promise for advancing machine learning-assisted biomedical diagnostics.",293171561,0,47,,ESG List
10.1016/j.patcog.2025.112772,Interpretable Image Classification Based on Antifactual Data,"Zhenyu Lu, Yonggang Lu",Pattern Recognition,2025,(missing abstract),293172600,0,34,,ESG List
10.1111/mice.70156,Knowledge-guided generative adversarial networks for intelligent design of internal supporting structures in foundation pits,"Fan Zhang, Kaiqiang Wang, Qing Sun, Wanpeng Song, Cheng Fang, Yuqing Gao",Computer-Aided Civil and Infrastructure Engineering,2025,"Abstract This study presents SupportGAN, a knowledge‐guided framework based on a two‐stage generative adversarial network, for preliminary conceptual plan‐view layout of corner‐ and cross‐supporting structures in foundation pits. Design drawings of support structures collected from authoritative design institutes were semantically processed and expanded through a structural knowledge‐guided augmentation (SKGA) approach. The SupportGAN model was then trained with multiple hyperparameter configurations to achieve optimal performance. Additionally, SupportGAN was evaluated and compared with two mainstream GAN models (pix2pix and pix2pixHD), demonstrating its superior capabilities. The design results generated by SupportGAN were evaluated using visual assessment and quantitative metrics. A feasibility assessment was also performed to confirm the economic and mechanical viability of the generated layouts: A pixel‐count proxy showed a 6.90% material gap versus engineer designs, and results of the finite element (FE) analysis on two cases indicated comparable structural performance (force difference ). The results indicate that SupportGAN's outputs exhibit significant similarities to those of expert engineers across various aspects, demonstrating its potential to aid designers in the preliminary conceptual layout design of corner‐ and cross‐supporting structures.",293218233,0,39,,ESG List
10.33326/27086062.2025.2.2305,Finanzas inteligentes: la revolución de la IA en la optimización de beneficios en Perú,"Karina Milagros Rojas-Plasencia, Lorena Paola Espinoza Ramos, Alan Paul Bendezu Pilco, Violeta Lidia Rivera Peirano",Economía & Negocios,2025,"The global adoption of artificial intelligence (AI) continues to expand, with 94% of business leaders recognizing its importance and 56% implementing it in customer service. However, in Latin America—and particularly in Peru—its adoption remains incipient. The objective of this research was to analyze the role of artificial intelligence in decision-making aimed at profitability in Peruvian companies within the financial sector during 2023. The applied method was basic, with a descriptive level, qualitative approach, and non-experimental design. The population consisted of 64 companies in the financial sector, from which a purposive sample of 9 was selected. A semi-structured interview was used as the data collection technique. The results indicate that artificial intelligence plays a fundamental role in data optimization and analysis, process automation, and trend identification, which strengthens the predictive and operational capacity of organizations. It is concluded that the use of AI significantly contributes to efficient information management, enhances the ability to anticipate market behavior, and optimizes key processes, all of which positively impact strategic decision-making aimed at improving business profitability.",293344546,0,17,,ESG List
10.1016/j.engappai.2025.113179,A new hybrid approach combining transformer-based language models and graph neural networks for cryptocurrency forecasting,Resul Daş,Engineering Applications of Artificial Intelligence,2025,(missing abstract),293346247,0,56,,ESG List
10.1016/j.sftr.2025.101494,Large language models for sustainability reporting: A systematic review and research agenda,Seyed Alireza Mousavian Anaraki,Sustainable Futures,2025,(missing abstract),293403245,0,68,,"ESG List, ESG Review Paper"
10.33326/27086062.2025.2.2305,Finanzas inteligentes: la revolución de la IA en la optimización de beneficios en Perú,"Karina Milagros Rojas-Plasencia, Lorena Paola Espinoza Ramos, Alan Paul Bendezu Pilco, Violeta Lidia Rivera Peirano",Economía & Negocios,2025,"The global adoption of artificial intelligence (AI) continues to expand, with 94% of business leaders recognizing its importance and 56% implementing it in customer service. However, in Latin America—and particularly in Peru—its adoption remains incipient. The objective of this research was to analyze the role of artificial intelligence in decision-making aimed at profitability in Peruvian companies within the financial sector during 2023. The applied method was basic, with a descriptive level, qualitative approach, and non-experimental design. The population consisted of 64 companies in the financial sector, from which a purposive sample of 9 was selected. A semi-structured interview was used as the data collection technique. The results indicate that artificial intelligence plays a fundamental role in data optimization and analysis, process automation, and trend identification, which strengthens the predictive and operational capacity of organizations. It is concluded that the use of AI significantly contributes to efficient information management, enhances the ability to anticipate market behavior, and optimizes key processes, all of which positively impact strategic decision-making aimed at improving business profitability.",293404462,0,17,,ESG List
10.1016/j.sftr.2025.101494,Large language models for sustainability reporting: A systematic review and research agenda,"Seyed Alireza Mousavian Anaraki, Danilo Croce, Roberto Basili",Sustainable Futures,2025,(missing abstract),293465919,0,68,,"ESG List, ESG Review Paper"
10.48550/arxiv.2511.18539,"TimePre: Bridging Accuracy, Efficiency, and Stability in Probabilistic Time-Series Forecasting","Jiang Ling-yu, Xu Lingyu, Li Peiran, Ge, Qianwen, Zhuang, Dingyi, Xing Shuo, Chen Wen-jing, Gao, Xiangbo, Chen Ting-Hsuan, Zhan, Xueying, Zhang Xin, Zhang Ziming, Tu, Zhengzhong, Zielewski, Michael, Yamada Kazunori, Lin Fangzhou",arXiv (Cornell University),2025,"Probabilistic Time-Series Forecasting (PTSF) is critical for uncertainty-aware decision making, but existing generative models, such as diffusion-based approaches, are computationally prohibitive due to expensive iterative sampling. Non-sampling frameworks like Multiple Choice Learning (MCL) offer an efficient alternative, but suffer from severe training instability and hypothesis collapse, which has historically hindered their performance. This problem is dramatically exacerbated when attempting to combine them with modern, efficient MLP-based backbones. To resolve this fundamental incompatibility, we propose TimePre, a novel framework that successfully unifies the efficiency of MLP-based models with the distributional flexibility of the MCL paradigm. The core of our solution is Stabilized Instance Normalization (SIN), a novel normalization layer that explicitly remedies this incompatibility. SIN stabilizes the hybrid architecture by correcting channel-wise statistical shifts, definitively resolving the catastrophic hypothesis collapse. Extensive experiments on six benchmark datasets demonstrate that TimePre achieves new state-of-the-art accuracy on key probabilistic metrics. Critically, TimePre achieves inference speeds orders of magnitude faster than sampling-based models and, unlike prior MCL work, demonstrates stable performance scaling. It thus bridges the long-standing gap between accuracy, efficiency, and stability in probabilistic forecasting.",293475436,0,60,,ESG List
10.1111/mice.70156,Knowledge-guided generative adversarial networks for intelligent design of internal supporting structures in foundation pits,"Fan Zhang, Qing Sun, Wenjing Song, Yuqing Gao",Computer-Aided Civil and Infrastructure Engineering,2025,"Abstract This study presents SupportGAN, a knowledge‐guided framework based on a two‐stage generative adversarial network, for preliminary conceptual plan‐view layout of corner‐ and cross‐supporting structures in foundation pits. Design drawings of support structures collected from authoritative design institutes were semantically processed and expanded through a structural knowledge‐guided augmentation (SKGA) approach. The SupportGAN model was then trained with multiple hyperparameter configurations to achieve optimal performance. Additionally, SupportGAN was evaluated and compared with two mainstream GAN models (pix2pix and pix2pixHD), demonstrating its superior capabilities. The design results generated by SupportGAN were evaluated using visual assessment and quantitative metrics. A feasibility assessment was also performed to confirm the economic and mechanical viability of the generated layouts: A pixel‐count proxy showed a 6.90% material gap versus engineer designs, and results of the finite element (FE) analysis on two cases indicated comparable structural performance (force difference ). The results indicate that SupportGAN's outputs exhibit significant similarities to those of expert engineers across various aspects, demonstrating its potential to aid designers in the preliminary conceptual layout design of corner‐ and cross‐supporting structures.",293557236,0,39,,ESG List
10.1063/5.0308638,Technical comparison of Indonesia’s consumer goods companies stock data: Symbolic aggregate approximation approach,Gion Mangalle Putra,AIP conference proceedings,2025,(missing abstract),293584803,0,16,,ESG List
10.1145/3768292.3770365,FinMR: A Knowledge-Intensive Multimodal Benchmark for Advanced Financial Reasoning,"Shuangyan Deng, Peng Haizhou, Jiachen Xu, Rui Mao, Ciprian Doru Giurcăneanu, Jiamou Liu",(missing journal),2025,(missing abstract),293597731,0,9,,ESG List
10.1063/5.0308638,Technical comparison of Indonesia’s consumer goods companies stock data: Symbolic aggregate approximation approach,"Josephine Jillian Koenadi, Gion Mangalle Putra, Tiffany Aurelia Tanaya, Siana Halim, Josephine Jillian Koenadi, Gion Mangalle Putra, Tiffany Aurelia Tanaya, Siana Halim",AIP conference proceedings,2025,(missing abstract),293606045,0,16,,ESG List
10.54105/ijeer.a1054.05011125,Reforming Indias ESG Reporting: Lessons from the EU and South Africa,"Department of Sustainability, University of Sussex, Benniworth, Lincolnshire (LN86JH), United Kingdom,, Katrine Nair",Indian Journal of Energy and Energy Resources,2025,"India has committed to reaching net-zero emissions by 2070 and reducing emissions intensity by 45 percent by 2030, requiring a credible system of corporate Environmental, Social, and Governance (ESG) disclosure. The introduction of the Business Responsibility and Sustainability Report (BRSR) in 2021 has made progress toward enhancing transparency, though its reach remains limited. Currently, the BRSR applies only to the top 1,000 companies, lacks robust assurance measures, and suffers from fragmented oversight, resulting in critical gaps in credibility, comparability, and investor confidence. This paper evaluates India’s framework against the European Union’s Corporate Sustainability Reporting Directive (CSRD) and the Johannesburg Stock Exchange Guidance in South Africa. Drawing on policy-mix theory and the multi-level perspective, the analysis highlights how the CSRD benefits from statutory assurance and integrated legislation. In contrast, the JSE illustrates the inherent weaknesses of voluntary alignment without enforcement. The findings indicate that BRSR is feasible but weak in credibility and alignment, leaving India vulnerable to reputational and investment risks. Three reform pathways are assessed: maintaining the status quo, adopting a CSRD-style framework, or enhancing BRSR with phased mandatory assurance. The analysis recommends the enhanced BRSR option as the most practical pathway, as it balances ambition with feasibility while facilitating eventual convergence with global standards.",293639220,0,16,,ESG List
10.2139/ssrn.5778503,From Theory to Practice: The Evolution of Financial Literacy Research,"Bruno Escobar de Oliveira Lino, Daniel Luiz de Mattos Nascimento, Miguel Pujadas, Denis Forte, Bruno Escobar de Oliveira Lino, Daniel Luiz de Mattos Nascimento, Miguel Pujadas, Denis Forte",SSRN Electronic Journal,2025,(missing abstract),293745915,0,49,,ESG List
